,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
108,5e2e147d047efa000c6b833d,27,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_438.wav,0,0,1414,36,5,2,English,m,0,0.0,38.28600595,0.24947118
109,5e2e147d047efa000c6b833d,27,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_438.wav,0,0,1414,36,5,2,English,m,1,0.1,-2.73615403,0.88566368
110,5e2e147d047efa000c6b833d,27,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_438.wav,0,0,1414,36,5,2,English,m,2,0.2,-43.32822043,0.23078024
111,5e2e147d047efa000c6b833d,27,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_438.wav,0,0,1414,36,5,2,English,m,3,0.25666667,-21.43836029,1.64360752
112,5e2e147d047efa000c6b833d,28,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_708.wav,0,0,503,36,5,2,English,m,0,0.0,77.88438146,0.30850898
113,5e2e147d047efa000c6b833d,28,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_708.wav,0,0,503,36,5,2,English,m,1,0.1,-89.66132416,1.49064351
114,5e2e147d047efa000c6b833d,28,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_708.wav,0,0,503,36,5,2,English,m,2,0.2,66.08375885,1.28629193
115,5e2e147d047efa000c6b833d,28,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_708.wav,0,0,503,36,5,2,English,m,3,0.25666667,-39.93161414,1.01533724
116,5e2e147d047efa000c6b833d,29,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_57.wav,0,0,329,36,5,2,English,m,0,0.0,5.04798132,0.30893924
117,5e2e147d047efa000c6b833d,29,0,2024-02-27T12:28:43.945Z,sounds\french\audio/french_57.wav,0,0,329,36,5,2,English,m,1,0.1,34.86476391,1.37192861
