,subj,trial,block,date,stim,stim_order,reponse,rt,age,english,french,native_lang,sex,param_index,segment_time,pitch,stretch
109,5e92178e8ee4fe54b65b7c39,21,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_338.wav,0,1,108,29,5,2,english,m,4,0.32341667,-78.35339858,1.2607094
110,5e92178e8ee4fe54b65b7c39,22,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_464.wav,0,1,492,29,5,2,english,m,0,0.0,53.08614354,0.76512863
111,5e92178e8ee4fe54b65b7c39,22,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_464.wav,0,1,492,29,5,2,english,m,1,0.1,30.21863436,1.75958979
112,5e92178e8ee4fe54b65b7c39,22,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_464.wav,0,1,492,29,5,2,english,m,2,0.2,-72.79337117,0.91412587
113,5e92178e8ee4fe54b65b7c39,22,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_464.wav,0,1,492,29,5,2,english,m,3,0.3,91.0452741,1.02089091
114,5e92178e8ee4fe54b65b7c39,22,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_464.wav,0,1,492,29,5,2,english,m,4,0.32341667,-31.40181873,1.37846458
115,5e92178e8ee4fe54b65b7c39,23,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_400.wav,0,1,433,29,5,2,english,m,0,0.0,-9.17924521,1.06898792
116,5e92178e8ee4fe54b65b7c39,23,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_400.wav,0,1,433,29,5,2,english,m,1,0.1,-51.0410118,0.05890524
117,5e92178e8ee4fe54b65b7c39,23,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_400.wav,0,1,433,29,5,2,english,m,2,0.2,66.2548805,1.54728483
118,5e92178e8ee4fe54b65b7c39,23,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_400.wav,0,1,433,29,5,2,english,m,3,0.3,92.33374018,1.43953162
119,5e92178e8ee4fe54b65b7c39,23,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_400.wav,0,1,433,29,5,2,english,m,4,0.32341667,-60.80730989,1.12546459
120,5e92178e8ee4fe54b65b7c39,24,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_819.wav,0,0,229,29,5,2,english,m,0,0.0,56.56933068,1.61805944
121,5e92178e8ee4fe54b65b7c39,24,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_819.wav,0,0,229,29,5,2,english,m,1,0.1,16.98960986,1.69207785
122,5e92178e8ee4fe54b65b7c39,24,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_819.wav,0,0,229,29,5,2,english,m,2,0.2,-13.59600893,1.33633205
123,5e92178e8ee4fe54b65b7c39,24,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_819.wav,0,0,229,29,5,2,english,m,3,0.3,79.1710335,0.49452457
124,5e92178e8ee4fe54b65b7c39,24,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_819.wav,0,0,229,29,5,2,english,m,4,0.32341667,25.34620926,1.97134574
125,5e92178e8ee4fe54b65b7c39,25,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_638.wav,0,0,995,29,5,2,english,m,0,0.0,6.92468799,1.1702122
126,5e92178e8ee4fe54b65b7c39,25,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_638.wav,0,0,995,29,5,2,english,m,1,0.1,52.10042521,0.51269982
127,5e92178e8ee4fe54b65b7c39,25,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_638.wav,0,0,995,29,5,2,english,m,2,0.2,-39.07293948,0.1912204
128,5e92178e8ee4fe54b65b7c39,25,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_638.wav,0,0,995,29,5,2,english,m,3,0.3,38.46029754,0.91406415
129,5e92178e8ee4fe54b65b7c39,25,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_638.wav,0,0,995,29,5,2,english,m,4,0.32341667,-16.6630855,1.67689755
130,5e92178e8ee4fe54b65b7c39,26,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_281.wav,0,0,389,29,5,2,english,m,0,0.0,-55.42099824,1.64310908
131,5e92178e8ee4fe54b65b7c39,26,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_281.wav,0,0,389,29,5,2,english,m,1,0.1,30.44020676,0.76997124
132,5e92178e8ee4fe54b65b7c39,26,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_281.wav,0,0,389,29,5,2,english,m,2,0.2,53.34739709,0.1940809
133,5e92178e8ee4fe54b65b7c39,26,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_281.wav,0,0,389,29,5,2,english,m,3,0.3,-32.26512488,0.25794937
134,5e92178e8ee4fe54b65b7c39,26,0,2024-02-24T08:26:57.419Z,sounds\english\audio/english_281.wav,0,0,389,29,5,2,english,m,4,0.32341667,-59.86883114,1.27043487
