subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,3,0.3,71.43971258,1.78775676
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,4,0.4,-30.40941836,0.0961221
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,5,0.5,69.31214212,1.18933693
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,6,0.6,-95.04564508,1.9379163
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,7,0.7,-61.88405175,1.91389769
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,8,0.8,11.43915949,1.08895614
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,9,0.9,79.6365109,1.52042952
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,10,1.0,58.29305302,0.38016323
RIT,17,0,2024-06-27T08:24:47.164Z,english_998.wav,0,pill,1466,11,1.09391667,44.0288717,1.77799574
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,0,0.0,-55.81256687,1.62867923
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,1,0.1,86.32458749,1.84562159
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,2,0.2,13.49455739,0.93167879
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,3,0.3,-68.69500359,1.73816361
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,4,0.4,-97.00280027,0.08320837
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,5,0.5,-69.821637,1.0435143
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,6,0.6,1.11664619,1.6211018
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,7,0.7,14.10763844,1.15083177
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,8,0.8,-34.97611605,0.10335889
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,9,0.9,64.83030817,1.46234983
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,10,1.0,-92.12802344,1.54267918
RIT,18,0,2024-06-27T08:24:47.164Z,english_270.wav,0,pill,985,11,1.09391667,70.2696905,1.13836595
RIT,19,0,2024-06-27T08:24:47.164Z,english_508.wav,0,peel,844,0,0.0,29.95487344,1.28947786
RIT,19,0,2024-06-27T08:24:47.164Z,english_508.wav,0,peel,844,1,0.1,-43.56994085,0.45872669
RIT,19,0,2024-06-27T08:24:47.164Z,english_508.wav,0,peel,844,2,0.2,95.99440846,1.02864136
RIT,19,0,2024-06-27T08:24:47.164Z,english_508.wav,0,peel,844,3,0.3,96.63128694,1.38697031
RIT,19,0,2024-06-27T08:24:47.164Z,english_508.wav,0,peel,844,4,0.4,81.88240965,0.48619633
RIT,19,0,2024-06-27T08:24:47.164Z,english_508.wav,0,peel,844,5,0.5,-30.32405698,1.35316712
RIT,19,0,2024-06-27T08:24:47.164Z,english_508.wav,0,peel,844,6,0.6,-70.6760635,0.61818132
