subj,trial,block,date,stim,stim_order,response,rt,param_index,segment,pitch,stretch
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,9,0.9,43.77933905,1.40160657
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,10,1.0,18.37090143,0.31959468
YAY,15,0,2024-06-22T16:12:10.035Z,english_31.wav,0,peel,247,11,1.09391667,6.84824494,1.79655945
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,0,0.0,17.89309058,1.04861509
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,1,0.1,71.29743237,1.67595733
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,2,0.2,-58.86773575,0.86315506
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,3,0.3,-79.26718247,0.41984481
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,4,0.4,35.72874859,0.95404094
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,5,0.5,-14.77309026,0.45544588
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,6,0.6,-78.45807111,0.07788433
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,7,0.7,40.66379457,0.7267532
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,8,0.8,51.99524397,1.61048189
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,9,0.9,23.30304068,1.83471325
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,10,1.0,87.05916465,1.60214946
YAY,16,0,2024-06-22T16:12:10.035Z,english_788.wav,0,peel,1603,11,1.09391667,-42.18000877,1.51632908
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,0,0.0,-98.49976842,0.43179997
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,1,0.1,97.00885889,1.41337894
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,2,0.2,54.87082892,1.17184634
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,3,0.3,-24.25113459,0.60534302
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,4,0.4,-19.41361559,1.24831976
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,5,0.5,38.63477703,1.39113252
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,6,0.6,-31.74740997,1.28562889
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,7,0.7,75.16156156,1.10433052
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,8,0.8,41.06057046,1.08053659
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,9,0.9,-30.65402234,1.52582563
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,10,1.0,-13.5987644,0.95244876
YAY,17,0,2024-06-22T16:12:10.035Z,english_698.wav,0,pill,88,11,1.09391667,-10.25655958,1.39681887
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,0,0.0,-83.24919271,0.45698213
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,1,0.1,-61.40218693,1.0383787
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,2,0.2,75.6831096,1.83439409
YAY,18,0,2024-06-22T16:12:10.035Z,english_985.wav,0,peel,616,3,0.3,-83.55103169,1.46493433
